Combo,A,B,Ticker,Set,Sharpe,Return,MaxDD,BH_Sharpe,BH_Return,Beat_BH,Pct_Days_Long
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,CPB,discovery,-0.575,-10.93,-31.38,-0.391,-41.88,False,13.0
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,SJM,confirmation,-0.389,-4.94,-23.38,0.153,24.69,False,10.8
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,T,discovery,-0.762,-11.22,-17.02,0.348,63.12,False,7.1
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,VZ,confirmation,-0.399,4.15,-10.31,0.062,13.18,False,10.0
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,PARA,discovery,-0.956,-85.12,-88.64,-1.495,-100.0,True,21.0
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,BMY,confirmation,-0.348,2.31,-17.24,0.159,26.34,False,11.4
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,PFE,discovery,-1.104,-24.62,-27.33,-0.014,-1.62,False,9.0
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,CVS,confirmation,-0.56,-11.85,-20.78,0.362,71.02,False,9.7
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,VTRS,discovery,-0.062,12.42,-19.93,0.176,20.88,False,6.8
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,MMM,confirmation,-0.411,-3.63,-11.33,0.28,49.88,False,10.4
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,EMR,discovery,0.01,17.83,-15.57,0.562,130.7,False,7.1
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,DOV,confirmation,-0.702,-9.86,-12.31,0.404,77.31,False,7.4
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,OKE,discovery,0.175,27.78,-17.89,0.808,253.62,False,9.7
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,DOW,confirmation,-1.313,-28.16,-29.17,-0.185,-26.56,False,10.3
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,LYB,discovery,0.118,24.11,-12.76,0.084,3.0,True,11.0
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,MOS,confirmation,-0.363,-17.47,-52.37,0.18,10.56,False,14.6
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,NEM,discovery,-0.33,-4.98,-25.45,0.519,141.69,False,8.2
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,O,confirmation,-0.459,-0.16,-11.08,0.238,39.48,False,9.1
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,VTR,discovery,0.2,28.63,-12.09,0.555,121.72,False,9.3
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,KIM,confirmation,0.229,31.06,-12.33,0.49,104.27,False,10.2
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,BXP,discovery,-0.114,5.11,-19.72,-0.003,-11.71,False,14.6
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,HST,confirmation,-0.79,-29.88,-42.0,0.449,100.27,False,9.8
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,F,discovery,-0.528,-15.89,-33.81,0.455,112.89,False,8.0
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,LEG,confirmation,-0.689,-32.13,-50.32,-0.418,-72.68,False,13.2
bb_lower_half + adx_quiet,bb_lower_half,adx_quiet,INTC,discovery,-0.419,-19.33,-34.88,0.495,140.96,False,10.0
bb_lower_half + low_vol,bb_lower_half,low_vol,SO,discovery,-0.796,-16.18,-21.48,0.515,86.48,False,16.9
bb_lower_half + low_vol,bb_lower_half,low_vol,DUK,confirmation,-0.711,-12.79,-25.97,0.384,61.14,False,17.2
bb_lower_half + low_vol,bb_lower_half,low_vol,AEP,discovery,-0.543,-11.61,-19.53,0.468,81.2,False,23.8
bb_lower_half + low_vol,bb_lower_half,low_vol,ED,confirmation,-0.341,0.06,-16.5,0.417,68.61,False,21.2
bb_lower_half + low_vol,bb_lower_half,low_vol,XEL,discovery,-0.51,-12.27,-25.63,0.231,38.97,False,22.1
bb_lower_half + low_vol,bb_lower_half,low_vol,KHC,confirmation,-0.519,-11.75,-27.79,-0.109,-9.46,False,21.7
bb_lower_half + low_vol,bb_lower_half,low_vol,GIS,discovery,-0.264,-0.98,-30.08,-0.212,-19.57,False,24.9
bb_lower_half + low_vol,bb_lower_half,low_vol,CAG,confirmation,-1.17,-48.57,-53.64,-0.415,-41.87,False,25.8
bb_lower_half + low_vol,bb_lower_half,low_vol,CPB,discovery,-0.465,-15.49,-23.82,-0.391,-41.88,False,22.6
bb_lower_half + low_vol,bb_lower_half,low_vol,SJM,confirmation,-0.149,4.45,-15.59,0.153,24.69,False,18.9
bb_lower_half + low_vol,bb_lower_half,low_vol,T,discovery,-0.775,-24.52,-31.99,0.348,63.12,False,19.1
bb_lower_half + low_vol,bb_lower_half,low_vol,VZ,confirmation,-0.717,-19.6,-31.24,0.062,13.18,False,24.9
bb_lower_half + low_vol,bb_lower_half,low_vol,PARA,discovery,-1.409,-96.55,-96.99,-1.495,-100.0,True,37.5
bb_lower_half + low_vol,bb_lower_half,low_vol,BMY,confirmation,-0.215,-0.1,-30.95,0.159,26.34,False,22.7
bb_lower_half + low_vol,bb_lower_half,low_vol,PFE,discovery,-0.584,-26.85,-39.27,-0.014,-1.62,False,29.8
bb_lower_half + low_vol,bb_lower_half,low_vol,CVS,confirmation,-0.11,7.87,-24.75,0.362,71.02,False,17.5
bb_lower_half + low_vol,bb_lower_half,low_vol,VTRS,discovery,0.045,16.76,-26.52,0.176,20.88,False,24.5
bb_lower_half + low_vol,bb_lower_half,low_vol,MMM,confirmation,-0.15,1.28,-26.89,0.28,49.88,False,23.7
bb_lower_half + low_vol,bb_lower_half,low_vol,EMR,discovery,0.047,18.87,-18.34,0.562,130.7,False,17.7
bb_lower_half + low_vol,bb_lower_half,low_vol,DOV,confirmation,-0.203,0.31,-17.54,0.404,77.31,False,21.9
bb_lower_half + low_vol,bb_lower_half,low_vol,OKE,discovery,0.641,75.75,-16.16,0.808,253.62,False,17.1
bb_lower_half + low_vol,bb_lower_half,low_vol,DOW,confirmation,-0.751,-27.6,-41.94,-0.185,-26.56,False,21.1
bb_lower_half + low_vol,bb_lower_half,low_vol,LYB,discovery,-0.565,-25.84,-42.81,0.084,3.0,False,23.0
bb_lower_half + low_vol,bb_lower_half,low_vol,MOS,confirmation,-0.02,4.77,-27.28,0.18,10.56,False,20.0
bb_lower_half + low_vol,bb_lower_half,low_vol,NEM,discovery,-0.787,-51.29,-55.06,0.519,141.69,False,23.4
bb_lower_half + low_vol,bb_lower_half,low_vol,O,confirmation,-0.969,-24.46,-36.5,0.238,39.48,False,18.0
bb_lower_half + low_vol,bb_lower_half,low_vol,VTR,discovery,-0.712,-24.94,-39.27,0.555,121.72,False,17.5
bb_lower_half + low_vol,bb_lower_half,low_vol,KIM,confirmation,-0.154,4.29,-32.26,0.49,104.27,False,23.9
bb_lower_half + low_vol,bb_lower_half,low_vol,BXP,discovery,-0.119,1.41,-20.97,-0.003,-11.71,False,20.7
bb_lower_half + low_vol,bb_lower_half,low_vol,HST,confirmation,0.679,91.3,-19.61,0.449,100.27,True,21.0
bb_lower_half + low_vol,bb_lower_half,low_vol,F,discovery,-0.16,-9.34,-55.56,0.455,112.89,False,26.0
bb_lower_half + low_vol,bb_lower_half,low_vol,LEG,confirmation,-0.479,-37.77,-42.23,-0.418,-72.68,False,30.3
bb_lower_half + low_vol,bb_lower_half,low_vol,INTC,discovery,0.393,68.04,-30.76,0.495,140.96,False,23.9
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,SO,discovery,0.017,18.65,-15.84,0.515,86.48,False,16.1
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,DUK,confirmation,-0.034,16.03,-22.08,0.384,61.14,False,16.4
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,AEP,discovery,0.081,21.78,-15.96,0.468,81.2,False,17.6
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,ED,confirmation,-0.273,4.23,-14.0,0.417,68.61,False,15.8
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,XEL,discovery,0.058,20.4,-12.09,0.231,38.97,False,17.7
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,KHC,confirmation,-0.892,-31.48,-42.02,-0.109,-9.46,False,20.0
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,GIS,discovery,-0.905,-29.08,-41.19,-0.212,-19.57,False,20.9
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,CAG,confirmation,-1.395,-53.92,-59.51,-0.415,-41.87,False,22.4
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,CPB,discovery,-0.812,-32.66,-38.11,-0.391,-41.88,False,20.8
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,SJM,confirmation,-0.229,3.79,-20.11,0.153,24.69,False,18.5
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,T,discovery,-0.883,-28.77,-33.65,0.348,63.12,False,19.1
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,VZ,confirmation,-0.449,-6.92,-28.47,0.062,13.18,False,20.3
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,PARA,discovery,-1.62,-98.87,-98.94,-1.495,-100.0,False,41.0
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,BMY,confirmation,-0.798,-28.0,-37.26,0.159,26.34,False,19.8
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,PFE,discovery,-0.618,-21.73,-29.56,-0.014,-1.62,False,21.7
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,CVS,confirmation,0.206,31.53,-23.42,0.362,71.02,False,17.3
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,VTRS,discovery,-0.125,0.58,-24.72,0.176,20.88,False,18.5
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,MMM,confirmation,-0.278,-2.53,-21.78,0.28,49.88,False,17.0
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,EMR,discovery,-0.012,12.69,-25.13,0.562,130.7,False,17.1
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,DOV,confirmation,-0.353,-9.47,-30.18,0.404,77.31,False,16.8
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,OKE,discovery,-0.107,8.94,-19.54,0.808,253.62,False,13.4
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,DOW,confirmation,-0.745,-24.51,-40.72,-0.185,-26.56,False,21.1
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,LYB,discovery,-0.67,-31.62,-53.38,0.084,3.0,False,18.8
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,MOS,confirmation,0.857,155.37,-17.55,0.18,10.56,True,18.2
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,NEM,discovery,0.209,33.0,-17.18,0.519,141.69,False,16.6
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,O,confirmation,0.141,25.18,-19.83,0.238,39.48,False,18.0
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,VTR,discovery,0.058,20.02,-16.55,0.555,121.72,False,16.9
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,KIM,confirmation,-0.048,12.34,-15.1,0.49,104.27,False,16.8
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,BXP,discovery,-0.245,-9.61,-30.45,-0.003,-11.71,False,19.9
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,HST,confirmation,0.385,53.06,-24.59,0.449,100.27,False,16.6
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,F,discovery,0.111,22.95,-31.48,0.455,112.89,False,20.7
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,LEG,confirmation,-0.193,-11.13,-32.98,-0.418,-72.68,True,25.3
bb_lower_half + rsi_rising,bb_lower_half,rsi_rising,INTC,discovery,-0.089,-4.15,-44.93,0.495,140.96,False,19.5
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,SO,discovery,0.358,34.56,-7.94,0.515,86.48,False,15.9
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,DUK,confirmation,-0.319,3.07,-15.84,0.384,61.14,False,16.6
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,AEP,discovery,-0.543,-6.7,-14.0,0.468,81.2,False,17.0
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,ED,confirmation,-0.078,13.66,-13.66,0.417,68.61,False,16.9
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,XEL,discovery,-0.365,0.02,-14.32,0.231,38.97,False,16.3
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,KHC,confirmation,-0.604,-13.67,-30.85,-0.109,-9.46,False,21.8
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,GIS,discovery,-0.888,-28.99,-37.21,-0.212,-19.57,False,19.7
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,CAG,confirmation,-1.038,-37.53,-45.04,-0.415,-41.87,False,21.3
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,CPB,discovery,-0.421,-9.22,-29.94,-0.391,-41.88,False,19.4
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,SJM,confirmation,-0.054,12.55,-13.04,0.153,24.69,False,17.7
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,T,discovery,-0.113,8.62,-16.48,0.348,63.12,False,20.0
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,VZ,confirmation,-0.651,-18.98,-32.09,0.062,13.18,False,22.2
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,PARA,discovery,-1.047,-97.06,-98.36,-1.495,-100.0,True,37.8
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,BMY,confirmation,-0.247,1.38,-20.65,0.159,26.34,False,18.7
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,PFE,discovery,-0.452,-12.45,-28.36,-0.014,-1.62,False,22.1
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,CVS,confirmation,0.039,16.46,-25.29,0.362,71.02,False,18.1
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,VTRS,discovery,0.387,48.58,-12.1,0.176,20.88,True,18.0
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,MMM,confirmation,-0.455,-14.49,-37.22,0.28,49.88,False,16.6
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,EMR,discovery,-0.4,-12.81,-28.09,0.562,130.7,False,16.6
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,DOV,confirmation,-0.639,-23.38,-35.39,0.404,77.31,False,17.0
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,OKE,discovery,-0.002,15.68,-18.94,0.808,253.62,False,14.0
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,DOW,confirmation,-0.335,-4.31,-21.34,-0.185,-26.56,False,20.8
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,LYB,discovery,-0.768,-33.41,-47.57,0.084,3.0,False,19.1
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,MOS,confirmation,0.422,70.49,-31.68,0.18,10.56,True,19.4
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,NEM,discovery,-0.411,-21.13,-39.05,0.519,141.69,False,17.8
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,O,confirmation,-0.623,-9.22,-24.62,0.238,39.48,False,16.5
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,VTR,discovery,-0.149,6.17,-18.2,0.555,121.72,False,16.6
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,KIM,confirmation,-0.416,-9.65,-27.94,0.49,104.27,False,17.8
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,BXP,discovery,-1.089,-55.11,-57.47,-0.003,-11.71,False,19.1
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,HST,confirmation,-0.6,-25.41,-46.16,0.449,100.27,False,16.1
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,F,discovery,-0.502,-28.57,-54.74,0.455,112.89,False,18.0
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,LEG,confirmation,-0.395,-22.95,-37.94,-0.418,-72.68,True,25.8
bb_lower_half + mom_accelerating,bb_lower_half,mom_accelerating,INTC,discovery,0.138,24.39,-38.25,0.495,140.96,False,20.1
bb_upper_half + adx_trending,bb_upper_half,adx_trending,SO,discovery,0.252,34.66,-12.19,0.515,86.48,False,35.8
bb_upper_half + adx_trending,bb_upper_half,adx_trending,DUK,confirmation,0.102,23.11,-12.8,0.384,61.14,False,38.4
bb_upper_half + adx_trending,bb_upper_half,adx_trending,AEP,discovery,0.19,29.99,-17.38,0.468,81.2,False,34.5
bb_upper_half + adx_trending,bb_upper_half,adx_trending,ED,confirmation,0.295,40.0,-15.53,0.417,68.61,False,38.2
bb_upper_half + adx_trending,bb_upper_half,adx_trending,XEL,discovery,0.019,17.28,-19.73,0.231,38.97,False,32.5
bb_upper_half + adx_trending,bb_upper_half,adx_trending,KHC,confirmation,0.123,24.56,-34.61,-0.109,-9.46,True,31.0
bb_upper_half + adx_trending,bb_upper_half,adx_trending,GIS,discovery,-0.451,-13.89,-31.52,-0.212,-19.57,False,27.6
bb_upper_half + adx_trending,bb_upper_half,adx_trending,CAG,confirmation,-0.673,-24.4,-30.4,-0.415,-41.87,False,26.3
bb_upper_half + adx_trending,bb_upper_half,adx_trending,CPB,discovery,-0.586,-25.97,-31.74,-0.391,-41.88,False,25.7
bb_upper_half + adx_trending,bb_upper_half,adx_trending,SJM,confirmation,-0.376,-15.87,-41.89,0.153,24.69,False,34.1
bb_upper_half + adx_trending,bb_upper_half,adx_trending,T,discovery,0.158,28.26,-23.27,0.348,63.12,False,37.7
bb_upper_half + adx_trending,bb_upper_half,adx_trending,VZ,confirmation,-0.014,12.72,-20.73,0.062,13.18,False,33.2
bb_upper_half + adx_trending,bb_upper_half,adx_trending,PARA,discovery,-1.142,-89.0,-92.99,-1.495,-100.0,True,12.3
bb_upper_half + adx_trending,bb_upper_half,adx_trending,BMY,confirmation,-0.345,-14.94,-34.96,0.159,26.34,False,33.4
bb_upper_half + adx_trending,bb_upper_half,adx_trending,PFE,discovery,0.311,47.21,-33.93,-0.014,-1.62,True,34.9
bb_upper_half + adx_trending,bb_upper_half,adx_trending,CVS,confirmation,0.312,49.74,-30.55,0.362,71.02,False,36.6
bb_upper_half + adx_trending,bb_upper_half,adx_trending,VTRS,discovery,-0.041,0.63,-42.09,0.176,20.88,False,38.2
bb_upper_half + adx_trending,bb_upper_half,adx_trending,MMM,confirmation,0.053,18.09,-32.27,0.28,49.88,False,32.7
bb_upper_half + adx_trending,bb_upper_half,adx_trending,EMR,discovery,0.315,47.08,-27.18,0.562,130.7,False,37.3
bb_upper_half + adx_trending,bb_upper_half,adx_trending,DOV,confirmation,0.196,32.17,-14.57,0.404,77.31,False,38.0
bb_upper_half + adx_trending,bb_upper_half,adx_trending,OKE,discovery,-0.235,-10.2,-36.91,0.808,253.62,False,32.0
bb_upper_half + adx_trending,bb_upper_half,adx_trending,DOW,confirmation,-0.765,-33.22,-40.19,-0.185,-26.56,False,32.6
bb_upper_half + adx_trending,bb_upper_half,adx_trending,LYB,discovery,-0.47,-32.41,-61.5,0.084,3.0,False,27.7
bb_upper_half + adx_trending,bb_upper_half,adx_trending,MOS,confirmation,-0.444,-41.7,-68.73,0.18,10.56,False,29.8
bb_upper_half + adx_trending,bb_upper_half,adx_trending,NEM,discovery,-0.443,-42.15,-48.34,0.519,141.69,False,36.8
bb_upper_half + adx_trending,bb_upper_half,adx_trending,O,confirmation,0.091,22.28,-12.64,0.238,39.48,False,35.4
bb_upper_half + adx_trending,bb_upper_half,adx_trending,VTR,discovery,-0.142,2.1,-31.1,0.555,121.72,False,38.0
bb_upper_half + adx_trending,bb_upper_half,adx_trending,KIM,confirmation,-0.334,-14.7,-37.68,0.49,104.27,False,34.1
bb_upper_half + adx_trending,bb_upper_half,adx_trending,BXP,discovery,-0.468,-29.48,-50.36,-0.003,-11.71,False,30.2
bb_upper_half + adx_trending,bb_upper_half,adx_trending,HST,confirmation,-0.304,-17.56,-34.65,0.449,100.27,False,36.3
bb_upper_half + adx_trending,bb_upper_half,adx_trending,F,discovery,-0.157,-20.22,-65.9,0.455,112.89,False,38.4
bb_upper_half + adx_trending,bb_upper_half,adx_trending,LEG,confirmation,-0.848,-55.23,-58.69,-0.418,-72.68,False,22.4
bb_upper_half + adx_trending,bb_upper_half,adx_trending,INTC,discovery,0.05,0.7,-61.12,0.495,140.96,False,32.7
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,SO,discovery,-0.628,-7.86,-21.25,0.515,86.48,False,14.2
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,DUK,confirmation,-0.246,8.46,-8.34,0.384,61.14,False,12.0
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,AEP,discovery,-0.169,9.63,-9.8,0.468,81.2,False,13.6
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,ED,confirmation,-0.204,10.95,-9.22,0.417,68.61,False,11.1
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,XEL,discovery,-0.843,-23.37,-27.39,0.231,38.97,False,14.4
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,KHC,confirmation,-0.229,6.97,-16.18,-0.109,-9.46,False,10.1
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,GIS,discovery,-0.662,-14.28,-24.84,-0.212,-19.57,False,12.5
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,CAG,confirmation,-0.615,-12.33,-27.75,-0.415,-41.87,False,12.9
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,CPB,discovery,-0.518,-13.26,-29.14,-0.391,-41.88,False,14.8
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,SJM,confirmation,-0.654,-16.13,-26.47,0.153,24.69,False,10.2
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,T,discovery,-0.612,-3.08,-14.3,0.348,63.12,False,8.1
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,VZ,confirmation,-0.847,-12.14,-25.56,0.062,13.18,False,10.2
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,PARA,discovery,-1.281,-36.28,-39.3,-1.495,-100.0,True,1.7
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,BMY,confirmation,-0.11,12.12,-15.12,0.159,26.34,False,11.3
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,PFE,discovery,-1.382,-23.58,-23.58,-0.014,-1.62,False,7.5
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,CVS,confirmation,-0.536,-8.77,-19.9,0.362,71.02,False,11.6
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,VTRS,discovery,0.506,53.16,-14.09,0.176,20.88,True,10.9
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,MMM,confirmation,-0.072,9.75,-16.67,0.28,49.88,False,14.5
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,EMR,discovery,-0.288,3.72,-13.02,0.562,130.7,False,13.6
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,DOV,confirmation,-0.007,17.01,-18.96,0.404,77.31,False,11.7
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,OKE,discovery,-0.485,-13.68,-29.19,0.808,253.62,False,17.5
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,DOW,confirmation,-0.112,7.08,-25.4,-0.185,-26.56,True,9.2
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,LYB,discovery,-0.252,-0.89,-19.32,0.084,3.0,False,14.5
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,MOS,confirmation,-0.34,-17.98,-44.26,0.18,10.56,False,13.5
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,NEM,discovery,0.544,71.52,-18.73,0.519,141.69,True,11.8
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,O,confirmation,-0.839,-13.73,-16.13,0.238,39.48,False,11.3
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,VTR,discovery,-0.264,1.52,-19.76,0.555,121.72,False,12.3
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,KIM,confirmation,-0.343,-2.49,-14.25,0.49,104.27,False,14.2
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,BXP,discovery,-0.477,-17.06,-40.57,-0.003,-11.71,False,15.0
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,HST,confirmation,-0.582,-14.91,-34.68,0.449,100.27,False,9.1
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,F,discovery,0.258,37.33,-18.03,0.455,112.89,False,8.5
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,LEG,confirmation,-0.272,-15.13,-32.87,-0.418,-72.68,True,9.2
bb_upper_half + adx_quiet,bb_upper_half,adx_quiet,INTC,discovery,-0.065,-0.18,-32.44,0.495,140.96,False,10.7
bb_upper_half + low_vol,bb_upper_half,low_vol,SO,discovery,0.283,36.25,-9.42,0.515,86.48,False,28.9
bb_upper_half + low_vol,bb_upper_half,low_vol,DUK,confirmation,-0.541,-9.15,-15.79,0.384,61.14,False,27.1
bb_upper_half + low_vol,bb_upper_half,low_vol,AEP,discovery,-0.399,-6.13,-25.74,0.468,81.2,False,23.4
bb_upper_half + low_vol,bb_upper_half,low_vol,ED,confirmation,-0.545,-10.28,-18.88,0.417,68.61,False,23.1
bb_upper_half + low_vol,bb_upper_half,low_vol,XEL,discovery,-0.818,-25.2,-35.38,0.231,38.97,False,22.8
bb_upper_half + low_vol,bb_upper_half,low_vol,KHC,confirmation,-0.678,-20.52,-27.35,-0.109,-9.46,False,22.4
bb_upper_half + low_vol,bb_upper_half,low_vol,GIS,discovery,-0.679,-17.71,-24.16,-0.212,-19.57,False,22.5
bb_upper_half + low_vol,bb_upper_half,low_vol,CAG,confirmation,-0.852,-26.72,-31.18,-0.415,-41.87,False,18.9
bb_upper_half + low_vol,bb_upper_half,low_vol,CPB,discovery,-0.852,-27.81,-28.59,-0.391,-41.88,False,19.2
bb_upper_half + low_vol,bb_upper_half,low_vol,SJM,confirmation,-0.751,-26.3,-37.73,0.153,24.69,False,27.0
bb_upper_half + low_vol,bb_upper_half,low_vol,T,discovery,-0.215,-1.61,-23.43,0.348,63.12,False,23.1
bb_upper_half + low_vol,bb_upper_half,low_vol,VZ,confirmation,-0.956,-29.81,-30.5,0.062,13.18,False,22.5
bb_upper_half + low_vol,bb_upper_half,low_vol,PARA,discovery,-1.048,-45.04,-48.48,-1.495,-100.0,True,4.4
bb_upper_half + low_vol,bb_upper_half,low_vol,BMY,confirmation,-0.668,-23.22,-29.75,0.159,26.34,False,23.1
bb_upper_half + low_vol,bb_upper_half,low_vol,PFE,discovery,-0.48,-11.83,-30.12,-0.014,-1.62,False,18.8
bb_upper_half + low_vol,bb_upper_half,low_vol,CVS,confirmation,-0.251,-12.32,-38.93,0.362,71.02,False,28.3
bb_upper_half + low_vol,bb_upper_half,low_vol,VTRS,discovery,0.181,30.96,-34.39,0.176,20.88,True,22.6
bb_upper_half + low_vol,bb_upper_half,low_vol,MMM,confirmation,-0.035,9.61,-26.65,0.28,49.88,False,25.1
bb_upper_half + low_vol,bb_upper_half,low_vol,EMR,discovery,-0.069,9.17,-39.91,0.562,130.7,False,25.1
bb_upper_half + low_vol,bb_upper_half,low_vol,DOV,confirmation,-0.025,13.09,-20.76,0.404,77.31,False,23.8
